MFG_DATE,PLANT_ID,PRODUCT_ID,ITEMS_PRODUCED,ITEMS_SAMPLED,ITEMS_DEFECTIVE
8/15/17,US1,LAP02,30010,390,7
8/16/17,US1,LAP02,29960,330,6
8/17/17,US1,LAP02,29960,230,4
8/18/17,US1,LAP02,30050,220,4
8/19/17,US1,LAP02,30050,360,6
8/20/17,US1,LAP02,30010,200,3
8/21/17,US1,LAP02,30010,420,7
8/22/17,US1,LAP02,30030,350,6
8/23/17,US1,LAP02,29990,350,6
8/24/17,US1,LAP02,29940,490,8
8/25/17,US1,LAP02,30070,320,5
8/26/17,US1,LAP02,30060,270,5
8/27/17,US1,LAP02,29980,440,7
8/28/17,US1,LAP02,29980,260,4
8/29/17,US1,LAP02,29950,330,6
8/30/17,US1,LAP02,30010,230,4
8/31/17,US1,LAP02,29950,400,7
9/1/17,US1,LAP02,30000,230,4
9/2/17,US1,LAP02,29980,320,5
9/3/17,US1,LAP02,29940,120,2
9/4/17,US1,LAP02,30130,300,5
9/5/17,US1,LAP02,30030,210,4
9/6/17,US1,LAP02,30040,320,5
9/7/17,US1,LAP02,30060,380,6
9/8/17,US1,LAP02,30050,230,4
9/9/17,US1,LAP02,29920,340,6
9/10/17,US1,LAP02,29980,370,6
9/11/17,US1,LAP02,30030,230,4
9/12/17,US1,LAP02,30020,220,4
9/13/17,US1,LAP02,30050,340,6
9/14/17,US1,LAP02,30010,220,4
9/15/17,US1,LAP02,30020,210,4
9/16/17,US1,LAP02,29960,280,5
9/17/17,US1,LAP02,30020,300,5
9/18/17,US1,LAP02,30050,390,7
9/19/17,US1,LAP02,29960,140,2
9/20/17,US1,LAP02,30050,270,5
9/21/17,US1,LAP02,30040,380,6
9/22/17,US1,LAP02,30030,240,4
9/23/17,US1,LAP02,29900,110,2
9/24/17,US1,LAP02,29930,320,5
9/25/17,US1,LAP02,29980,370,6
9/26/17,US1,LAP02,30030,290,5
9/27/17,US1,LAP02,30050,270,5
9/28/17,US1,LAP02,29910,40,1
9/29/17,US1,LAP02,29970,150,3
9/30/17,US1,LAP02,30000,460,8
10/1/17,US1,LAP02,30030,240,4
10/2/17,US1,LAP02,29980,310,5
10/3/17,US1,LAP02,30080,510,9
10/4/17,US1,LAP02,30020,220,4
10/5/17,US1,LAP02,30000,450,8
10/6/17,US1,LAP02,30040,400,7
10/7/17,US1,LAP02,30050,180,3
10/8/17,US1,LAP02,30000,300,5
10/9/17,US1,LAP02,29990,190,3
10/10/17,US1,LAP02,30050,360,6
10/11/17,US1,LAP02,30080,310,5
10/12/17,US1,LAP02,30020,370,6
10/13/17,US1,LAP02,30070,90,2
10/14/17,US1,LAP02,30040,330,6
10/15/17,US1,LAP02,29990,420,7
10/16/17,US1,LAP02,30030,280,5
10/17/17,US1,LAP02,30040,340,6
10/18/17,US1,LAP02,29990,260,4
10/19/17,US1,LAP02,29910,350,6
10/20/17,US1,LAP02,29990,390,7
10/21/17,US1,LAP02,30020,360,6
10/22/17,US1,LAP02,30100,120,2
10/23/17,US1,LAP02,30000,450,8
10/24/17,US1,LAP02,29930,480,8
10/25/17,US1,LAP02,30010,360,6
10/26/17,US1,LAP02,29990,280,5
10/27/17,US1,LAP02,30020,270,5
10/28/17,US1,LAP02,29950,400,7
10/29/17,US1,LAP02,30000,400,7
10/30/17,US1,LAP02,29940,460,8
10/31/17,US1,LAP02,30030,40,1
11/1/17,US1,LAP02,29970,450,8
11/2/17,US1,LAP02,29950,300,5
11/3/17,US1,LAP02,29950,160,3
11/4/17,US1,LAP02,30050,120,2
11/5/17,US1,LAP02,30000,300,5
11/6/17,US1,LAP02,29990,390,7
11/7/17,US1,LAP02,29930,430,7
11/8/17,US1,LAP02,30000,220,4
11/9/17,US1,LAP02,30050,390,7
11/10/17,US1,LAP02,30050,290,5
11/11/17,US1,LAP02,29980,310,5
11/12/17,US1,LAP02,29930,260,4
11/13/17,US1,LAP02,30050,560,10
11/14/17,US1,LAP02,30100,310,5
11/15/17,US1,LAP02,29960,390,7
11/16/17,US1,LAP02,29960,370,6
11/17/17,US1,LAP02,30040,230,4
11/18/17,US1,LAP02,30090,180,3
11/19/17,US1,LAP02,30040,310,5
11/20/17,US1,LAP02,29970,310,5
11/21/17,US1,LAP02,29970,170,3
11/22/17,US1,LAP02,29960,320,5
11/23/17,US1,LAP02,29980,360,6
11/24/17,US1,LAP02,30040,250,4
11/25/17,US1,LAP02,30030,380,6
11/26/17,US1,LAP02,29960,320,5
11/27/17,US1,LAP02,30050,480,8
11/28/17,US1,LAP02,29980,150,3
11/29/17,US1,LAP02,29980,130,2
11/30/17,US1,LAP02,30040,410,7
12/1/17,US1,LAP02,30010,270,5
12/2/17,US1,LAP02,29920,370,6
12/3/17,US1,LAP02,30030,150,3
12/4/17,US1,LAP02,29950,330,6
12/5/17,US1,LAP02,30000,360,6
12/6/17,US1,LAP02,30100,510,9
12/7/17,US1,LAP02,30010,360,6
12/8/17,US1,LAP02,30000,440,7
12/9/17,US1,LAP02,29980,250,4
12/10/17,US1,LAP02,30040,360,6
12/11/17,US1,LAP02,29940,310,5
12/12/17,US1,LAP02,30120,280,5
12/13/17,US1,LAP02,30020,270,5
12/14/17,US1,LAP02,29940,380,6
12/15/17,US1,LAP02,29980,190,3
12/16/17,US1,LAP02,29970,110,2
12/17/17,US1,LAP02,29900,210,4
12/18/17,US1,LAP02,29930,170,3
12/19/17,US1,LAP02,29990,170,3
12/20/17,US1,LAP02,29950,230,4
12/21/17,US1,LAP02,29980,210,4
12/22/17,US1,LAP02,30030,60,1
12/23/17,US1,LAP02,29980,360,6
12/24/17,US1,LAP02,29970,250,4
12/25/17,US1,LAP02,30040,390,7
12/26/17,US1,LAP02,29960,520,9
12/27/17,US1,LAP02,29950,370,6
12/28/17,US1,LAP02,29900,270,5
12/29/17,US1,LAP02,29980,360,6
12/30/17,US1,LAP02,30090,180,3
12/31/17,US1,LAP02,30060,390,7
1/1/16,US1,LAP03,37990,370,6
1/2/16,US1,LAP03,38050,430,7
1/3/16,US1,LAP03,38050,270,4
1/4/16,US1,LAP03,38000,460,7
1/5/16,US1,LAP03,37970,200,3
1/6/16,US1,LAP03,38030,230,4
1/7/16,US1,LAP03,38030,280,4
1/8/16,US1,LAP03,37970,390,6
1/9/16,US1,LAP03,38000,470,8
1/10/16,US1,LAP03,38010,360,6
1/11/16,US1,LAP03,37970,360,6
1/12/16,US1,LAP03,38020,440,7
1/13/16,US1,LAP03,37980,590,9
1/14/16,US1,LAP03,38020,390,6
1/15/16,US1,LAP03,37990,170,3
1/16/16,US1,LAP03,37950,540,9
1/17/16,US1,LAP03,38040,230,4
1/18/16,US1,LAP03,37960,410,7
1/19/16,US1,LAP03,38040,520,8
1/20/16,US1,LAP03,38030,390,6
1/21/16,US1,LAP03,38120,480,8
1/22/16,US1,LAP03,37990,440,7
1/23/16,US1,LAP03,38020,370,6
1/24/16,US1,LAP03,38020,560,9
1/25/16,US1,LAP03,38000,530,8
1/26/16,US1,LAP03,37940,640,10
1/27/16,US1,LAP03,38010,340,5
1/28/16,US1,LAP03,37940,230,4
1/29/16,US1,LAP03,37970,300,5
1/30/16,US1,LAP03,37940,380,6
1/31/16,US1,LAP03,38060,290,5
2/1/16,US1,LAP03,37960,340,5
2/2/16,US1,LAP03,38000,480,8
2/3/16,US1,LAP03,37980,200,3
2/4/16,US1,LAP03,38030,350,6
2/5/16,US1,LAP03,38000,410,7
2/6/16,US1,LAP03,37930,350,6
2/7/16,US1,LAP03,38020,350,6
2/8/16,US1,LAP03,38070,370,6
2/9/16,US1,LAP03,38070,420,7
2/10/16,US1,LAP03,38080,340,5
2/11/16,US1,LAP03,38020,400,6
2/12/16,US1,LAP03,38000,430,7
2/13/16,US1,LAP03,37960,380,6
2/14/16,US1,LAP03,38040,440,7
2/15/16,US1,LAP03,38010,420,7
2/16/16,US1,LAP03,38080,460,7
2/17/16,US1,LAP03,38040,270,4
2/18/16,US1,LAP03,37940,330,5
2/19/16,US1,LAP03,37990,340,5
2/20/16,US1,LAP03,38000,340,5
2/21/16,US1,LAP03,38010,350,6
2/22/16,US1,LAP03,38060,400,6
2/23/16,US1,LAP03,38030,340,5
2/24/16,US1,LAP03,38050,400,6
2/25/16,US1,LAP03,38060,400,6
2/26/16,US1,LAP03,37980,500,8
2/27/16,US1,LAP03,38010,290,5
2/28/16,US1,LAP03,37970,410,7
2/29/16,US1,LAP03,38010,120,2
3/1/16,US1,LAP03,38020,360,6
3/2/16,US1,LAP03,38010,210,3
3/3/16,US1,LAP03,37960,450,7
3/4/16,US1,LAP03,37970,500,8
3/5/16,US1,LAP03,38010,410,7
3/6/16,US1,LAP03,38100,290,5
3/7/16,US1,LAP03,37940,370,6
3/8/16,US1,LAP03,37970,290,5
3/9/16,US1,LAP03,38060,290,5
3/10/16,US1,LAP03,37980,450,7
3/11/16,US1,LAP03,37980,220,4
3/12/16,US1,LAP03,38030,290,5
3/13/16,US1,LAP03,38020,330,5
3/14/16,US1,LAP03,37970,550,9
3/15/16,US1,LAP03,37990,330,5
3/16/16,US1,LAP03,38030,360,6
3/17/16,US1,LAP03,38010,210,3
3/18/16,US1,LAP03,37980,400,6
3/19/16,US1,LAP03,38010,310,5
3/20/16,US1,LAP03,38050,350,6
3/21/16,US1,LAP03,37970,380,6
3/22/16,US1,LAP03,38040,560,9
3/23/16,US1,LAP03,38020,510,8
3/24/16,US1,LAP03,37930,470,8
3/25/16,US1,LAP03,37960,520,8
3/26/16,US1,LAP03,38050,290,5
3/27/16,US1,LAP03,38000,540,9
3/28/16,US1,LAP03,38040,540,9
3/29/16,US1,LAP03,38020,510,8
3/30/16,US1,LAP03,38000,180,3
3/31/16,US1,LAP03,37970,420,7
4/1/16,US1,LAP03,37980,390,6
4/2/16,US1,LAP03,37990,230,4
4/3/16,US1,LAP03,38020,380,6
4/4/16,US1,LAP03,37950,330,5
4/5/16,US1,LAP03,38000,410,7
4/6/16,US1,LAP03,37940,590,9
4/7/16,US1,LAP03,38040,350,6
4/8/16,US1,LAP03,37910,320,5
4/9/16,US1,LAP03,38010,260,4
4/10/16,US1,LAP03,38030,340,5
4/11/16,US1,LAP03,38030,260,4
4/12/16,US1,LAP03,37980,440,7
4/13/16,US1,LAP03,38040,280,4
4/14/16,US1,LAP03,37980,210,3
4/15/16,US1,LAP03,38030,250,4
4/16/16,US1,LAP03,37940,400,6
4/17/16,US1,LAP03,38070,420,7
4/18/16,US1,LAP03,37980,410,7
4/19/16,US1,LAP03,38030,310,5
4/20/16,US1,LAP03,38060,370,6
4/21/16,US1,LAP03,37960,280,4
4/22/16,US1,LAP03,38020,320,5
4/23/16,US1,LAP03,37930,270,4
4/24/16,US1,LAP03,38050,370,6
4/25/16,US1,LAP03,38000,230,4
4/26/16,US1,LAP03,38020,460,7
4/27/16,US1,LAP03,37960,280,4
4/28/16,US1,LAP03,37990,380,6
4/29/16,US1,LAP03,38030,440,7
4/30/16,US1,LAP03,38020,460,7
5/1/16,US1,LAP03,37970,510,8
5/2/16,US1,LAP03,37970,380,6
5/3/16,US1,LAP03,38010,420,7
5/4/16,US1,LAP03,37980,220,4
5/5/16,US1,LAP03,37970,380,6
5/6/16,US1,LAP03,37960,300,5
5/7/16,US1,LAP03,38040,350,6
5/8/16,US1,LAP03,38020,380,6
5/9/16,US1,LAP03,37970,450,7
5/10/16,US1,LAP03,38040,570,9
5/11/16,US1,LAP03,37970,490,8
5/12/16,US1,LAP03,37990,340,5
5/13/16,US1,LAP03,37960,370,6
5/14/16,US1,LAP03,38050,290,5
5/15/16,US1,LAP03,37970,470,8
5/16/16,US1,LAP03,37930,140,2
5/17/16,US1,LAP03,38000,470,8
5/18/16,US1,LAP03,38020,440,7
5/19/16,US1,LAP03,37980,290,5
5/20/16,US1,LAP03,38020,490,8
5/21/16,US1,LAP03,38050,420,7
5/22/16,US1,LAP03,37980,330,5
5/23/16,US1,LAP03,38000,510,8
5/24/16,US1,LAP03,37920,250,4
5/25/16,US1,LAP03,38050,380,6
5/26/16,US1,LAP03,37930,440,7
5/27/16,US1,LAP03,38010,270,4
5/28/16,US1,LAP03,38000,450,7
5/29/16,US1,LAP03,37980,290,5
5/30/16,US1,LAP03,38010,460,7
5/31/16,US1,LAP03,37980,290,5
6/1/16,US1,LAP03,38010,240,4
6/2/16,US1,LAP03,37990,530,8
6/3/16,US1,LAP03,37980,310,5
6/4/16,US1,LAP03,38030,350,6
6/5/16,US1,LAP03,37980,450,7
6/6/16,US1,LAP03,37950,470,8
6/7/16,US1,LAP03,37940,470,8
6/8/16,US1,LAP03,38010,380,6
6/9/16,US1,LAP03,38000,380,6
6/10/16,US1,LAP03,38040,220,4
6/11/16,US1,LAP03,38020,640,10
6/12/16,US1,LAP03,38040,200,3
6/13/16,US1,LAP03,37920,360,6
6/14/16,US1,LAP03,38040,550,9
6/15/16,US1,LAP03,38050,220,4
6/16/16,US1,LAP03,37960,210,3
6/17/16,US1,LAP03,37960,330,5
6/18/16,US1,LAP03,37990,450,7
6/19/16,US1,LAP03,38050,290,5
6/20/16,US1,LAP03,38010,290,5
6/21/16,US1,LAP03,37960,340,5
6/22/16,US1,LAP03,37990,480,8
6/23/16,US1,LAP03,38000,430,7
6/24/16,US1,LAP03,38030,420,7
6/25/16,US1,LAP03,37980,360,6
6/26/16,US1,LAP03,38070,500,8
6/27/16,US1,LAP03,38020,330,5
6/28/16,US1,LAP03,38000,330,5
6/29/16,US1,LAP03,38010,400,6
6/30/16,US1,LAP03,37980,150,2
7/1/16,US1,LAP03,38060,450,7
7/2/16,US1,LAP03,37990,400,6
7/3/16,US1,LAP03,38030,350,6
7/4/16,US1,LAP03,38010,420,7
7/5/16,US1,LAP03,37960,480,8
7/6/16,US1,LAP03,37980,410,7
7/7/16,US1,LAP03,38040,260,4
7/8/16,US1,LAP03,38040,300,5
7/9/16,US1,LAP03,38050,480,8
7/10/16,US1,LAP03,37970,240,4
7/11/16,US1,LAP03,38010,310,5
7/12/16,US1,LAP03,37950,360,6
7/13/16,US1,LAP03,38010,370,6
7/14/16,US1,LAP03,38030,310,5
7/15/16,US1,LAP03,38020,290,5
7/16/16,US1,LAP03,38010,210,3
7/17/16,US1,LAP03,37940,380,6
7/18/16,US1,LAP03,38010,440,7
7/19/16,US1,LAP03,38010,410,7
7/20/16,US1,LAP03,38040,370,6
7/21/16,US1,LAP03,38000,350,6
7/22/16,US1,LAP03,38010,230,4
7/23/16,US1,LAP03,38020,330,5
7/24/16,US1,LAP03,38000,340,5
7/25/16,US1,LAP03,37960,320,5
7/26/16,US1,LAP03,38000,440,7
7/27/16,US1,LAP03,37990,380,6
7/28/16,US1,LAP03,38000,120,2
7/29/16,US1,LAP03,38030,450,7
7/30/16,US1,LAP03,38040,290,5
7/31/16,US1,LAP03,37990,320,5
8/1/16,US1,LAP03,37990,190,3
8/2/16,US1,LAP03,38030,310,5
8/3/16,US1,LAP03,37960,340,5
8/4/16,US1,LAP03,38000,400,6
8/5/16,US1,LAP03,37940,380,6
8/6/16,US1,LAP03,38010,450,7
8/7/16,US1,LAP03,37900,440,7
8/8/16,US1,LAP03,37970,250,4
8/9/16,US1,LAP03,37970,470,8
8/10/16,US1,LAP03,37940,240,4
8/11/16,US1,LAP03,38060,300,5
8/12/16,US1,LAP03,38060,480,8
8/13/16,US1,LAP03,37930,500,8
8/14/16,US1,LAP03,37930,360,6
8/15/16,US1,LAP03,37940,390,6
8/16/16,US1,LAP03,38010,170,3
8/17/16,US1,LAP03,37970,490,8
8/18/16,US1,LAP03,38020,440,7
8/19/16,US1,LAP03,38050,510,8
8/20/16,US1,LAP03,38020,340,5
8/21/16,US1,LAP03,38030,230,4
8/22/16,US1,LAP03,37960,460,7
8/23/16,US1,LAP03,37930,450,7
8/24/16,US1,LAP03,37970,300,5
8/25/16,US1,LAP03,38010,220,4
8/26/16,US1,LAP03,37920,470,8
8/27/16,US1,LAP03,37930,490,8
8/28/16,US1,LAP03,37980,390,6
8/29/16,US1,LAP03,38010,390,6
8/30/16,US1,LAP03,38020,540,9
8/31/16,US1,LAP03,38020,420,7
9/1/16,US1,LAP03,37980,450,7
9/2/16,US1,LAP03,37950,400,6
9/3/16,US1,LAP03,37970,270,4
9/4/16,US1,LAP03,37950,380,6
9/5/16,US1,LAP03,37990,330,5
9/6/16,US1,LAP03,37940,370,6
9/7/16,US1,LAP03,38010,370,6
9/8/16,US1,LAP03,37960,210,3
9/9/16,US1,LAP03,38000,560,9
9/10/16,US1,LAP03,37960,280,4
9/11/16,US1,LAP03,38000,410,7
9/12/16,US1,LAP03,37960,340,5
9/13/16,US1,LAP03,37980,510,8
9/14/16,US1,LAP03,37970,450,7
9/15/16,US1,LAP03,37990,320,5
9/16/16,US1,LAP03,38060,480,8
9/17/16,US1,LAP03,38030,320,5
9/18/16,US1,LAP03,38030,380,6
9/19/16,US1,LAP03,37980,230,4
9/20/16,US1,LAP03,37990,470,8
9/21/16,US1,LAP03,38000,360,6
9/22/16,US1,LAP03,37960,490,8
9/23/16,US1,LAP03,38010,520,8
9/24/16,US1,LAP03,38010,200,3
9/25/16,US1,LAP03,38000,410,7
9/26/16,US1,LAP03,38020,400,6
9/27/16,US1,LAP03,38000,210,3
9/28/16,US1,LAP03,37950,160,3
9/29/16,US1,LAP03,38020,440,7
9/30/16,US1,LAP03,38000,310,5
10/1/16,US1,LAP03,37940,370,6
10/2/16,US1,LAP03,38030,400,6
10/3/16,US1,LAP03,38020,170,3
10/4/16,US1,LAP03,38020,500,8
10/5/16,US1,LAP03,37970,320,5
10/6/16,US1,LAP03,37980,310,5
10/7/16,US1,LAP03,37950,220,4
10/8/16,US1,LAP03,37970,280,4
10/9/16,US1,LAP03,38020,340,5
10/10/16,US1,LAP03,37970,450,7
10/11/16,US1,LAP03,38020,310,5
10/12/16,US1,LAP03,37940,320,5
10/13/16,US1,LAP03,38040,500,8
10/14/16,US1,LAP03,37950,400,6
10/15/16,US1,LAP03,37970,310,5
10/16/16,US1,LAP03,38010,300,5
10/17/16,US1,LAP03,37990,330,5
10/18/16,US1,LAP03,37970,380,6
10/19/16,US1,LAP03,37950,310,5
10/20/16,US1,LAP03,38100,280,4
10/21/16,US1,LAP03,38020,340,5
10/22/16,US1,LAP03,38070,370,6
10/23/16,US1,LAP03,38000,300,5
10/24/16,US1,LAP03,38030,300,5
10/25/16,US1,LAP03,37960,380,6
10/26/16,US1,LAP03,38050,370,6
10/27/16,US1,LAP03,37920,340,5
10/28/16,US1,LAP03,37950,620,10
10/29/16,US1,LAP03,38020,420,7
10/30/16,US1,LAP03,38040,310,5
10/31/16,US1,LAP03,38040,460,7
11/1/16,US1,LAP03,37990,250,4
11/2/16,US1,LAP03,38030,480,8
11/3/16,US1,LAP03,38030,340,5
11/4/16,US1,LAP03,38020,340,5
11/5/16,US1,LAP03,37980,390,6
11/6/16,US1,LAP03,38000,450,7
11/7/16,US1,LAP03,38020,540,9
11/8/16,US1,LAP03,37990,250,4
11/9/16,US1,LAP03,37960,410,7
11/10/16,US1,LAP03,38050,560,9
11/11/16,US1,LAP03,38020,400,6
11/12/16,US1,LAP03,37990,480,8
11/13/16,US1,LAP03,38020,430,7
11/14/16,US1,LAP03,37950,400,6
11/15/16,US1,LAP03,37990,400,6
11/16/16,US1,LAP03,37940,420,7
11/17/16,US1,LAP03,38040,330,5
11/18/16,US1,LAP03,37940,230,4
11/19/16,US1,LAP03,38000,410,7
11/20/16,US1,LAP03,38080,390,6
11/21/16,US1,LAP03,37990,270,4
11/22/16,US1,LAP03,38020,290,5
11/23/16,US1,LAP03,37980,450,7
11/24/16,US1,LAP03,37980,280,4
11/25/16,US1,LAP03,37980,290,5
11/26/16,US1,LAP03,37970,420,7
11/27/16,US1,LAP03,38010,530,8
11/28/16,US1,LAP03,37950,450,7
11/29/16,US1,LAP03,37970,430,7
11/30/16,US1,LAP03,38020,220,4
12/1/16,US1,LAP03,37990,390,6
12/2/16,US1,LAP03,38030,550,9
12/3/16,US1,LAP03,38020,250,4
12/4/16,US1,LAP03,37930,610,10
12/5/16,US1,LAP03,38020,420,7
12/6/16,US1,LAP03,38070,350,6
12/7/16,US1,LAP03,37980,390,6
12/8/16,US1,LAP03,37970,530,8
12/9/16,US1,LAP03,38020,460,7
12/10/16,US1,LAP03,37960,300,5
12/11/16,US1,LAP03,38020,400,6
12/12/16,US1,LAP03,37980,400,6
12/13/16,US1,LAP03,37990,400,6
12/14/16,US1,LAP03,38030,410,7
12/15/16,US1,LAP03,38000,220,4
12/16/16,US1,LAP03,38030,430,7
12/17/16,US1,LAP03,37930,650,10
12/18/16,US1,LAP03,38010,340,5
12/19/16,US1,LAP03,37950,540,9
12/20/16,US1,LAP03,38010,290,5
12/21/16,US1,LAP03,37970,350,6
12/22/16,US1,LAP03,37980,550,9
12/23/16,US1,LAP03,37960,490,8
12/24/16,US1,LAP03,37960,340,5
12/25/16,US1,LAP03,37950,480,8
12/26/16,US1,LAP03,38000,290,5
12/27/16,US1,LAP03,38010,380,6
12/28/16,US1,LAP03,38040,370,6
12/29/16,US1,LAP03,38030,580,9
12/30/16,US1,LAP03,37950,300,5
12/31/16,US1,LAP03,37980,270,4
1/1/17,US1,LAP03,37950,400,6
1/2/17,US1,LAP03,38000,340,5
1/3/17,US1,LAP03,38010,460,7
1/4/17,US1,LAP03,37990,390,6
1/5/17,US1,LAP03,37950,340,5
1/6/17,US1,LAP03,38040,580,9
1/7/17,US1,LAP03,38000,340,5
1/8/17,US1,LAP03,38030,370,6
1/9/17,US1,LAP03,38050,390,6
1/10/17,US1,LAP03,38000,390,6
1/11/17,US1,LAP03,38050,360,6
1/12/17,US1,LAP03,38040,580,9
1/13/17,US1,LAP03,38000,520,8
1/14/17,US1,LAP03,37990,480,8
1/15/17,US1,LAP03,37990,440,7
1/16/17,US1,LAP03,37970,600,10
1/17/17,US1,LAP03,37970,400,6
1/18/17,US1,LAP03,38050,450,7
1/19/17,US1,LAP03,38000,370,6
1/20/17,US1,LAP03,37970,360,6
1/21/17,US1,LAP03,37980,420,7
1/22/17,US1,LAP03,38010,300,5
1/23/17,US1,LAP03,38010,250,4
1/24/17,US1,LAP03,38020,500,8
1/25/17,US1,LAP03,38040,400,6
1/26/17,US1,LAP03,38020,290,5
1/27/17,US1,LAP03,38040,430,7
1/28/17,US1,LAP03,37990,160,3
1/29/17,US1,LAP03,38050,380,6
1/30/17,US1,LAP03,37980,240,4
1/31/17,US1,LAP03,37940,270,4
2/1/17,US1,LAP03,38040,400,6
2/2/17,US1,LAP03,38000,370,6
2/3/17,US1,LAP03,38030,280,4
2/4/17,US1,LAP03,37990,350,6
2/5/17,US1,LAP03,38010,230,4
2/6/17,US1,LAP03,38000,380,6
2/7/17,US1,LAP03,38040,400,6
2/8/17,US1,LAP03,38040,300,5
2/9/17,US1,LAP03,37990,310,5
2/10/17,US1,LAP03,38010,340,5
2/11/17,US1,LAP03,37950,360,6
2/12/17,US1,LAP03,37990,430,7
2/13/17,US1,LAP03,38070,230,4
2/14/17,US1,LAP03,38010,430,7
2/15/17,US1,LAP03,38010,300,5
2/16/17,US1,LAP03,38010,310,5
2/17/17,US1,LAP03,38080,500,8
2/18/17,US1,LAP03,38020,470,8
2/19/17,US1,LAP03,37950,360,6
2/20/17,US1,LAP03,37990,400,6
2/21/17,US1,LAP03,38000,440,7
2/22/17,US1,LAP03,37980,500,8
2/23/17,US1,LAP03,38010,290,5
2/24/17,US1,LAP03,38070,490,8
2/25/17,US1,LAP03,38060,360,6
2/26/17,US1,LAP03,37960,280,4
2/27/17,US1,LAP03,38070,250,4
2/28/17,US1,LAP03,38070,420,7
3/1/17,US1,LAP03,37970,360,6
3/2/17,US1,LAP03,38010,430,7
3/3/17,US1,LAP03,38000,240,4
3/4/17,US1,LAP03,38040,340,5
3/5/17,US1,LAP03,38020,450,7
3/6/17,US1,LAP03,38010,330,5
3/7/17,US1,LAP03,37970,480,8
3/8/17,US1,LAP03,38060,490,8
3/9/17,US1,LAP03,38000,350,6
3/10/17,US1,LAP03,38020,500,8
3/11/17,US1,LAP03,37930,470,8
3/12/17,US1,LAP03,38100,420,7
3/13/17,US1,LAP03,38020,360,6
3/14/17,US1,LAP03,37910,490,8
3/15/17,US1,LAP03,38050,320,5
3/16/17,US1,LAP03,38060,340,5
3/17/17,US1,LAP03,38010,420,7
3/18/17,US1,LAP03,38020,610,10
3/19/17,US1,LAP03,38040,540,9
3/20/17,US1,LAP03,38020,360,6
3/21/17,US1,LAP03,38010,350,6
3/22/17,US1,LAP03,37920,350,6
3/23/17,US1,LAP03,37970,260,4
3/24/17,US1,LAP03,37950,440,7
3/25/17,US1,LAP03,38070,720,12
3/26/17,US1,LAP03,37960,340,5
3/27/17,US1,LAP03,38030,80,1
3/28/17,US1,LAP03,37970,430,7
3/29/17,US1,LAP03,38000,350,6
3/30/17,US1,LAP03,38040,210,3
3/31/17,US1,LAP03,38030,260,4
4/1/17,US1,LAP03,37960,460,7
4/2/17,US1,LAP03,38020,490,8
4/3/17,US1,LAP03,38060,630,10
4/4/17,US1,LAP03,38070,460,7
4/5/17,US1,LAP03,37950,520,8
4/6/17,US1,LAP03,38040,390,6
4/7/17,US1,LAP03,37960,410,7
4/8/17,US1,LAP03,37950,410,7
4/9/17,US1,LAP03,38060,280,4
4/10/17,US1,LAP03,37970,240,4
4/11/17,US1,LAP03,38000,390,6
4/12/17,US1,LAP03,38010,320,5
4/13/17,US1,LAP03,38000,340,5
4/14/17,US1,LAP03,38050,180,3
4/15/17,US1,LAP03,38020,420,7
4/16/17,US1,LAP03,37990,280,4
4/17/17,US1,LAP03,37950,400,6
4/18/17,US1,LAP03,37990,380,6
4/19/17,US1,LAP03,38010,360,6
4/20/17,US1,LAP03,38050,370,6
4/21/17,US1,LAP03,37950,380,6
4/22/17,US1,LAP03,37990,290,5
4/23/17,US1,LAP03,37970,540,9
4/24/17,US1,LAP03,38010,600,10
4/25/17,US1,LAP03,38010,380,6
4/26/17,US1,LAP03,38030,520,8
4/27/17,US1,LAP03,37990,330,5
4/28/17,US1,LAP03,38070,500,8
4/29/17,US1,LAP03,38040,400,6
4/30/17,US1,LAP03,37970,510,8
5/1/17,US1,LAP03,38030,450,7
5/2/17,US1,LAP03,37980,290,5
5/3/17,US1,LAP03,38000,350,6
5/4/17,US1,LAP03,37990,500,8
5/5/17,US1,LAP03,38030,250,4
5/6/17,US1,LAP03,37990,470,8
5/7/17,US1,LAP03,38060,410,7
5/8/17,US1,LAP03,37980,330,5
5/9/17,US1,LAP03,38000,280,4
5/10/17,US1,LAP03,38030,400,6
5/11/17,US1,LAP03,37960,470,8
5/12/17,US1,LAP03,38030,330,5
5/13/17,US1,LAP03,38030,320,5
5/14/17,US1,LAP03,37960,550,9
5/15/17,US1,LAP03,38030,470,8
5/16/17,US1,LAP03,37990,310,5
5/17/17,US1,LAP03,38030,330,5
5/18/17,US1,LAP03,38030,370,6
5/19/17,US1,LAP03,37980,400,6
5/20/17,US1,LAP03,38010,500,8
5/21/17,US1,LAP03,38010,510,8
5/22/17,US1,LAP03,38010,320,5
5/23/17,US1,LAP03,37940,310,5
5/24/17,US1,LAP03,38040,360,6
5/25/17,US1,LAP03,37970,510,8
5/26/17,US1,LAP03,38010,470,8
5/27/17,US1,LAP03,37980,350,6
5/28/17,US1,LAP03,38060,280,4
5/29/17,US1,LAP03,37970,150,2
5/30/17,US1,LAP03,37980,280,4
5/31/17,US1,LAP03,38060,440,7
6/1/17,US1,LAP03,38030,370,6
6/2/17,US1,LAP03,37990,430,7
6/3/17,US1,LAP03,38010,320,5
6/4/17,US1,LAP03,38000,520,8
6/5/17,US1,LAP03,38050,480,8
6/6/17,US1,LAP03,37990,410,7
6/7/17,US1,LAP03,37960,210,3
