"MFG_DATE","PLANT_ID","PRODUCT_ID","ITEMS_PRODUCED","ITEMS_SAMPLED","ITEMS_DEFECTIVE","MFG_DEFECT_RATE"
2016-12-23,"US1","LAP03",37960,490,8,0.0163265306122449
2016-12-24,"US1","LAP03",37960,340,5,0.0147058823529412
2016-12-25,"US1","LAP03",37950,480,8,0.0166666666666667
2016-12-26,"US1","LAP03",38000,290,5,0.0172413793103448
2016-12-27,"US1","LAP03",38010,380,6,0.0157894736842105
2016-12-28,"US1","LAP03",38040,370,6,0.0162162162162162
2016-12-29,"US1","LAP03",38030,580,9,0.0155172413793103
2016-12-30,"US1","LAP03",37950,300,5,0.0166666666666667
2016-12-31,"US1","LAP03",37980,270,4,0.0148148148148148
2017-01-01,"US1","LAP03",37950,400,6,0.015
2017-01-02,"US1","LAP03",38000,340,5,0.0147058823529412
2017-01-03,"US1","LAP03",38010,460,7,0.0152173913043478
2017-01-04,"US1","LAP03",37990,390,6,0.0153846153846154
2017-01-05,"US1","LAP03",37950,340,5,0.0147058823529412
2017-01-06,"US1","LAP03",38040,580,9,0.0155172413793103
2017-01-07,"US1","LAP03",38000,340,5,0.0147058823529412
2017-01-08,"US1","LAP03",38030,370,6,0.0162162162162162
2017-01-09,"US1","LAP03",38050,390,6,0.0153846153846154
2017-01-10,"US1","LAP03",38000,390,6,0.0153846153846154
2017-01-11,"US1","LAP03",38050,360,6,0.0166666666666667
2017-01-12,"US1","LAP03",38040,580,9,0.0155172413793103
2017-01-13,"US1","LAP03",38000,520,8,0.0153846153846154
2017-01-14,"US1","LAP03",37990,480,8,0.0166666666666667
2017-01-15,"US1","LAP03",37990,440,7,0.0159090909090909
2017-01-16,"US1","LAP03",37970,600,10,0.0166666666666667
2017-01-17,"US1","LAP03",37970,400,6,0.015
2017-01-18,"US1","LAP03",38050,450,7,0.0155555555555556
2017-01-19,"US1","LAP03",38000,370,6,0.0162162162162162
2017-01-20,"US1","LAP03",37970,360,6,0.0166666666666667
2017-01-21,"US1","LAP03",37980,420,7,0.0166666666666667
2017-01-22,"US1","LAP03",38010,300,5,0.0166666666666667
2017-01-23,"US1","LAP03",38010,250,4,0.016
2017-01-24,"US1","LAP03",38020,500,8,0.016
2017-01-25,"US1","LAP03",38040,400,6,0.015
2017-01-26,"US1","LAP03",38020,290,5,0.0172413793103448
2017-01-27,"US1","LAP03",38040,430,7,0.0162790697674419
2017-01-28,"US1","LAP03",37990,160,3,0.01875
2017-01-29,"US1","LAP03",38050,380,6,0.0157894736842105
2017-01-30,"US1","LAP03",37980,240,4,0.0166666666666667
2017-01-31,"US1","LAP03",37940,270,4,0.0148148148148148
2017-02-01,"US1","LAP03",38040,400,6,0.015
2017-02-02,"US1","LAP03",38000,370,6,0.0162162162162162
2017-02-03,"US1","LAP03",38030,280,4,0.0142857142857143
2017-02-04,"US1","LAP03",37990,350,6,0.0171428571428571
2017-02-05,"US1","LAP03",38010,230,4,0.0173913043478261
2017-02-06,"US1","LAP03",38000,380,6,0.0157894736842105
2017-02-07,"US1","LAP03",38040,400,6,0.015
2017-02-08,"US1","LAP03",38040,300,5,0.0166666666666667
2017-02-09,"US1","LAP03",37990,310,5,0.0161290322580645
2017-02-10,"US1","LAP03",38010,340,5,0.0147058823529412
2017-02-11,"US1","LAP03",37950,360,6,0.0166666666666667
2017-02-12,"US1","LAP03",37990,430,7,0.0162790697674419
2017-02-13,"US1","LAP03",38070,230,4,0.0173913043478261
2017-02-14,"US1","LAP03",38010,430,7,0.0162790697674419
2017-02-15,"US1","LAP03",38010,300,5,0.0166666666666667
2017-02-16,"US1","LAP03",38010,310,5,0.0161290322580645
2017-02-17,"US1","LAP03",38080,500,8,0.016
2017-02-18,"US1","LAP03",38020,470,8,0.0170212765957447
2017-02-19,"US1","LAP03",37950,360,6,0.0166666666666667
2017-02-20,"US1","LAP03",37990,400,6,0.015
2017-02-21,"US1","LAP03",38000,440,7,0.0159090909090909
2017-02-22,"US1","LAP03",37980,500,8,0.016
2017-02-23,"US1","LAP03",38010,290,5,0.0172413793103448
2017-02-24,"US1","LAP03",38070,490,8,0.0163265306122449
2017-02-25,"US1","LAP03",38060,360,6,0.0166666666666667
2017-02-26,"US1","LAP03",37960,280,4,0.0142857142857143
2017-02-27,"US1","LAP03",38070,250,4,0.016
2017-02-28,"US1","LAP03",38070,420,7,0.0166666666666667
2017-03-01,"US1","LAP03",37970,360,6,0.0166666666666667
2017-03-02,"US1","LAP03",38010,430,7,0.0162790697674419
2017-03-03,"US1","LAP03",38000,240,4,0.0166666666666667
2017-03-04,"US1","LAP03",38040,340,5,0.0147058823529412
2017-03-05,"US1","LAP03",38020,450,7,0.0155555555555556
2017-03-06,"US1","LAP03",38010,330,5,0.0151515151515152
2017-03-07,"US1","LAP03",37970,480,8,0.0166666666666667
2017-03-08,"US1","LAP03",38060,490,8,0.0163265306122449
2017-03-09,"US1","LAP03",38000,350,6,0.0171428571428571
2017-03-10,"US1","LAP03",38020,500,8,0.016
2017-03-11,"US1","LAP03",37930,470,8,0.0170212765957447
2017-03-12,"US1","LAP03",38100,420,7,0.0166666666666667
2017-03-13,"US1","LAP03",38020,360,6,0.0166666666666667
2017-03-14,"US1","LAP03",37910,490,8,0.0163265306122449
2017-03-15,"US1","LAP03",38050,320,5,0.015625
2017-03-16,"US1","LAP03",38060,340,5,0.0147058823529412
2017-03-17,"US1","LAP03",38010,420,7,0.0166666666666667
2017-03-18,"US1","LAP03",38020,610,10,0.0163934426229508
2017-03-19,"US1","LAP03",38040,540,9,0.0166666666666667
2017-03-20,"US1","LAP03",38020,360,6,0.0166666666666667
2017-03-21,"US1","LAP03",38010,350,6,0.0171428571428571
2017-03-22,"US1","LAP03",37920,350,6,0.0171428571428571
2017-03-23,"US1","LAP03",37970,260,4,0.0153846153846154
2017-03-24,"US1","LAP03",37950,440,7,0.0159090909090909
2017-03-25,"US1","LAP03",38070,720,12,0.0166666666666667
2017-03-26,"US1","LAP03",37960,340,5,0.0147058823529412
2017-03-27,"US1","LAP03",38030,80,1,0.0125
2017-03-28,"US1","LAP03",37970,430,7,0.0162790697674419
2017-03-29,"US1","LAP03",38000,350,6,0.0171428571428571
2017-03-30,"US1","LAP03",38040,210,3,0.0142857142857143
2017-03-31,"US1","LAP03",38030,260,4,0.0153846153846154
2017-04-01,"US1","LAP03",37960,460,7,0.0152173913043478
2017-04-02,"US1","LAP03",38020,490,8,0.0163265306122449
2017-04-03,"US1","LAP03",38060,630,10,0.0158730158730159
2017-04-04,"US1","LAP03",38070,460,7,0.0152173913043478
2017-04-05,"US1","LAP03",37950,520,8,0.0153846153846154
2017-04-06,"US1","LAP03",38040,390,6,0.0153846153846154
2017-04-07,"US1","LAP03",37960,410,7,0.0170731707317073
2017-04-08,"US1","LAP03",37950,410,7,0.0170731707317073
2017-04-09,"US1","LAP03",38060,280,4,0.0142857142857143
2017-04-10,"US1","LAP03",37970,240,4,0.0166666666666667
2017-04-11,"US1","LAP03",38000,390,6,0.0153846153846154
2017-04-12,"US1","LAP03",38010,320,5,0.015625
2017-04-13,"US1","LAP03",38000,340,5,0.0147058823529412
2017-04-14,"US1","LAP03",38050,180,3,0.0166666666666667
2017-04-15,"US1","LAP03",38020,420,7,0.0166666666666667
2017-04-16,"US1","LAP03",37990,280,4,0.0142857142857143
2017-04-17,"US1","LAP03",37950,400,6,0.015
2017-04-18,"US1","LAP03",37990,380,6,0.0157894736842105
2017-04-19,"US1","LAP03",38010,360,6,0.0166666666666667
2017-04-20,"US1","LAP03",38050,370,6,0.0162162162162162
2017-04-21,"US1","LAP03",37950,380,6,0.0157894736842105
2017-04-22,"US1","LAP03",37990,290,5,0.0172413793103448
2017-04-23,"US1","LAP03",37970,540,9,0.0166666666666667
2017-04-24,"US1","LAP03",38010,600,10,0.0166666666666667
2017-04-25,"US1","LAP03",38010,380,6,0.0157894736842105
2017-04-26,"US1","LAP03",38030,520,8,0.0153846153846154
2017-04-27,"US1","LAP03",37990,330,5,0.0151515151515152
2017-04-28,"US1","LAP03",38070,500,8,0.016
2017-04-29,"US1","LAP03",38040,400,6,0.015
2017-04-30,"US1","LAP03",37970,510,8,0.0156862745098039
2017-05-01,"US1","LAP03",38030,450,7,0.0155555555555556
2017-05-02,"US1","LAP03",37980,290,5,0.0172413793103448
2017-05-03,"US1","LAP03",38000,350,6,0.0171428571428571
2017-05-04,"US1","LAP03",37990,500,8,0.016
2017-05-05,"US1","LAP03",38030,250,4,0.016
2017-05-06,"US1","LAP03",37990,470,8,0.0170212765957447
2017-05-07,"US1","LAP03",38060,410,7,0.0170731707317073
2017-05-08,"US1","LAP03",37980,330,5,0.0151515151515152
2017-05-09,"US1","LAP03",38000,280,4,0.0142857142857143
2017-05-10,"US1","LAP03",38030,400,6,0.015
2017-05-11,"US1","LAP03",37960,470,8,0.0170212765957447
2017-05-12,"US1","LAP03",38030,330,5,0.0151515151515152
2017-05-13,"US1","LAP03",38030,320,5,0.015625
2017-05-14,"US1","LAP03",37960,550,9,0.0163636363636364
2017-05-15,"US1","LAP03",38030,470,8,0.0170212765957447
2017-05-16,"US1","LAP03",37990,310,5,0.0161290322580645
2017-05-17,"US1","LAP03",38030,330,5,0.0151515151515152
2017-05-18,"US1","LAP03",38030,370,6,0.0162162162162162
2017-05-19,"US1","LAP03",37980,400,6,0.015
2017-05-20,"US1","LAP03",38010,500,8,0.016
2017-05-21,"US1","LAP03",38010,510,8,0.0156862745098039
2017-05-22,"US1","LAP03",38010,320,5,0.015625
2017-05-23,"US1","LAP03",37940,310,5,0.0161290322580645
2017-05-24,"US1","LAP03",38040,360,6,0.0166666666666667
2017-05-25,"US1","LAP03",37970,510,8,0.0156862745098039
2017-05-26,"US1","LAP03",38010,470,8,0.0170212765957447
2017-05-27,"US1","LAP03",37980,350,6,0.0171428571428571
2017-05-28,"US1","LAP03",38060,280,4,0.0142857142857143
2017-05-29,"US1","LAP03",37970,150,2,0.0133333333333333
2017-05-30,"US1","LAP03",37980,280,4,0.0142857142857143
2017-05-31,"US1","LAP03",38060,440,7,0.0159090909090909
2017-06-01,"US1","LAP03",38030,370,6,0.0162162162162162
2017-06-02,"US1","LAP03",37990,430,7,0.0162790697674419
2017-06-03,"US1","LAP03",38010,320,5,0.015625
2017-06-04,"US1","LAP03",38000,520,8,0.0153846153846154
2017-06-05,"US1","LAP03",38050,480,8,0.0166666666666667
2017-06-06,"US1","LAP03",37990,410,7,0.0170731707317073
2017-06-07,"US1","LAP03",37960,210,3,0.0142857142857143
2017-06-08,"US1","LAP03",37990,300,5,0.0166666666666667
2017-06-09,"US1","LAP03",38050,410,7,0.0170731707317073
2017-06-10,"US1","LAP03",37970,480,8,0.0166666666666667
2017-06-11,"US1","LAP03",38050,260,4,0.0153846153846154
2017-06-12,"US1","LAP03",38010,420,7,0.0166666666666667
2017-06-13,"US1","LAP03",37980,460,7,0.0152173913043478
2017-06-14,"US1","LAP03",37960,420,7,0.0166666666666667
2017-06-15,"US1","LAP03",37980,490,8,0.0163265306122449
2017-06-16,"US1","LAP03",38000,580,9,0.0155172413793103
2017-06-17,"US1","LAP03",38020,260,4,0.0153846153846154
2017-06-18,"US1","LAP03",38030,350,6,0.0171428571428571
2017-06-19,"US1","LAP03",38050,460,7,0.0152173913043478
2017-06-20,"US1","LAP03",38030,330,5,0.0151515151515152
2017-06-21,"US1","LAP03",38040,450,7,0.0155555555555556
2017-06-22,"US1","LAP03",37960,640,10,0.015625
2017-06-23,"US1","LAP03",38080,590,9,0.0152542372881356
2017-06-24,"US1","LAP03",38040,390,6,0.0153846153846154
2017-06-25,"US1","LAP03",38050,180,3,0.0166666666666667
2017-06-26,"US1","LAP03",38000,390,6,0.0153846153846154
2017-06-27,"US1","LAP03",38010,540,9,0.0166666666666667
2017-06-28,"US1","LAP03",38010,330,5,0.0151515151515152
2017-06-29,"US1","LAP03",37930,440,7,0.0159090909090909
2017-06-30,"US1","LAP03",38060,370,6,0.0162162162162162
2017-07-01,"US1","LAP03",38020,290,5,0.0172413793103448
2017-07-02,"US1","LAP03",37960,250,4,0.016
2017-07-03,"US1","LAP03",38030,270,4,0.0148148148148148
2017-07-04,"US1","LAP03",38060,420,7,0.0166666666666667
2017-07-05,"US1","LAP03",38020,370,6,0.0162162162162162
2017-07-06,"US1","LAP03",37970,450,7,0.0155555555555556
2017-07-07,"US1","LAP03",37930,430,7,0.0162790697674419
2017-07-08,"US1","LAP03",37990,510,8,0.0156862745098039
2017-07-09,"US1","LAP03",38030,340,5,0.0147058823529412
2017-07-10,"US1","LAP03",38030,330,5,0.0151515151515152
2017-07-11,"US1","LAP03",38020,650,10,0.0153846153846154
2017-07-12,"US1","LAP03",37990,430,7,0.0162790697674419
2017-07-13,"US1","LAP03",38090,490,8,0.0163265306122449
2017-07-14,"US1","LAP03",37980,370,6,0.0162162162162162
2017-07-15,"US1","LAP03",37960,550,9,0.0163636363636364
2017-07-16,"US1","LAP03",37990,490,8,0.0163265306122449
2017-07-17,"US1","LAP03",37980,430,7,0.0162790697674419
2017-07-18,"US1","LAP03",38010,300,5,0.0166666666666667
2017-07-19,"US1","LAP03",38040,410,7,0.0170731707317073
2017-07-20,"US1","LAP03",37990,450,7,0.0155555555555556
2017-07-21,"US1","LAP03",38000,330,5,0.0151515151515152
2017-07-22,"US1","LAP03",37970,270,4,0.0148148148148148
2017-07-23,"US1","LAP03",38010,440,7,0.0159090909090909
2017-07-24,"US1","LAP03",37970,430,7,0.0162790697674419
2017-07-25,"US1","LAP03",38030,320,5,0.015625
2017-07-26,"US1","LAP03",37960,430,7,0.0162790697674419
2017-07-27,"US1","LAP03",38040,450,7,0.0155555555555556
2017-07-28,"US1","LAP03",38010,490,8,0.0163265306122449
2017-07-29,"US1","LAP03",37950,460,7,0.0152173913043478
2017-07-30,"US1","LAP03",38010,360,6,0.0166666666666667
2017-07-31,"US1","LAP03",38040,310,5,0.0161290322580645
2017-08-01,"US1","LAP03",37920,220,4,0.0181818181818182
2017-08-02,"US1","LAP03",37960,350,6,0.0171428571428571
2017-08-03,"US1","LAP03",38040,460,7,0.0152173913043478
2017-08-04,"US1","LAP03",38010,530,8,0.0150943396226415
2017-08-05,"US1","LAP03",37980,380,6,0.0157894736842105
2017-08-06,"US1","LAP03",37950,360,6,0.0166666666666667
2017-08-07,"US1","LAP03",38020,180,3,0.0166666666666667
2017-08-08,"US1","LAP03",38000,450,7,0.0155555555555556
2017-08-09,"US1","LAP03",38050,400,6,0.015
2017-08-10,"US1","LAP03",38000,340,5,0.0147058823529412
2017-08-11,"US1","LAP03",38000,560,9,0.0160714285714286
2017-08-12,"US1","LAP03",38020,490,8,0.0163265306122449
2017-08-13,"US1","LAP03",38040,370,6,0.0162162162162162
2017-08-14,"US1","LAP03",37970,260,4,0.0153846153846154
2017-08-15,"US1","LAP03",38020,520,8,0.0153846153846154
2017-08-16,"US1","LAP03",37990,450,7,0.0155555555555556
2017-08-17,"US1","LAP03",38010,440,7,0.0159090909090909
2017-08-18,"US1","LAP03",37990,480,8,0.0166666666666667
2017-08-19,"US1","LAP03",38000,350,6,0.0171428571428571
2017-08-20,"US1","LAP03",38000,250,4,0.016
2017-08-21,"US1","LAP03",37980,230,4,0.0173913043478261
2017-08-22,"US1","LAP03",38050,380,6,0.0157894736842105
2017-08-23,"US1","LAP03",38050,340,5,0.0147058823529412
2017-08-24,"US1","LAP03",38030,340,5,0.0147058823529412
2017-08-25,"US1","LAP03",37980,400,6,0.015
2017-08-26,"US1","LAP03",38050,200,3,0.015
2017-08-27,"US1","LAP03",37980,510,8,0.0156862745098039
2017-08-28,"US1","LAP03",37960,220,4,0.0181818181818182
2017-08-29,"US1","LAP03",38030,340,5,0.0147058823529412
2017-08-30,"US1","LAP03",37970,370,6,0.0162162162162162
2017-08-31,"US1","LAP03",37990,340,5,0.0147058823529412
2017-09-01,"US1","LAP03",38060,480,8,0.0166666666666667
2017-09-02,"US1","LAP03",38040,580,9,0.0155172413793103
2017-09-03,"US1","LAP03",38030,310,5,0.0161290322580645
2017-09-04,"US1","LAP03",37970,450,7,0.0155555555555556
2017-09-05,"US1","LAP03",37990,320,5,0.015625
2017-09-06,"US1","LAP03",38000,240,4,0.0166666666666667
2017-09-07,"US1","LAP03",37970,430,7,0.0162790697674419
2017-09-08,"US1","LAP03",38030,420,7,0.0166666666666667
2017-09-09,"US1","LAP03",37970,280,4,0.0142857142857143
2017-09-10,"US1","LAP03",37970,450,7,0.0155555555555556
2017-09-11,"US1","LAP03",38000,420,7,0.0166666666666667
2017-09-12,"US1","LAP03",38020,420,7,0.0166666666666667
2017-09-13,"US1","LAP03",38020,340,5,0.0147058823529412
2017-09-14,"US1","LAP03",38060,200,3,0.015
2017-09-15,"US1","LAP03",38040,350,6,0.0171428571428571
2017-09-16,"US1","LAP03",37990,360,6,0.0166666666666667
2017-09-17,"US1","LAP03",37980,190,3,0.0157894736842105
2017-09-18,"US1","LAP03",37950,250,4,0.016
2017-09-19,"US1","LAP03",37930,380,6,0.0157894736842105
2017-09-20,"US1","LAP03",38010,460,7,0.0152173913043478
2017-09-21,"US1","LAP03",38020,350,6,0.0171428571428571
2017-09-22,"US1","LAP03",37940,300,5,0.0166666666666667
2017-09-23,"US1","LAP03",37960,320,5,0.015625
2017-09-24,"US1","LAP03",38060,240,4,0.0166666666666667
2017-09-25,"US1","LAP03",38040,590,9,0.0152542372881356
2017-09-26,"US1","LAP03",37920,290,5,0.0172413793103448
2017-09-27,"US1","LAP03",38010,480,8,0.0166666666666667
2017-09-28,"US1","LAP03",37970,290,5,0.0172413793103448
2017-09-29,"US1","LAP03",37970,480,8,0.0166666666666667
2017-09-30,"US1","LAP03",37970,450,7,0.0155555555555556
2017-10-01,"US1","LAP03",37990,460,7,0.0152173913043478
2017-10-02,"US1","LAP03",37920,490,8,0.0163265306122449
2017-10-03,"US1","LAP03",37960,410,7,0.0170731707317073
2017-10-04,"US1","LAP03",38020,420,7,0.0166666666666667
2017-10-05,"US1","LAP03",37980,310,5,0.0161290322580645
2017-10-06,"US1","LAP03",38050,300,5,0.0166666666666667
2017-10-07,"US1","LAP03",37980,230,4,0.0173913043478261
2017-10-08,"US1","LAP03",37980,340,5,0.0147058823529412
2017-10-09,"US1","LAP03",38050,170,3,0.0176470588235294
2017-10-10,"US1","LAP03",38050,430,7,0.0162790697674419
2017-10-11,"US1","LAP03",37940,530,8,0.0150943396226415
2017-10-12,"US1","LAP03",38000,300,5,0.0166666666666667
2017-10-13,"US1","LAP03",38010,310,5,0.0161290322580645
2017-10-14,"US1","LAP03",38000,390,6,0.0153846153846154
2017-10-15,"US1","LAP03",37970,460,7,0.0152173913043478
2017-10-16,"US1","LAP03",38000,330,5,0.0151515151515152
2017-10-17,"US1","LAP03",37950,380,6,0.0157894736842105
2017-10-18,"US1","LAP03",38000,200,3,0.015
2017-10-19,"US1","LAP03",37960,450,7,0.0155555555555556
2017-10-20,"US1","LAP03",37970,300,5,0.0166666666666667
2017-10-21,"US1","LAP03",37930,410,7,0.0170731707317073
2017-10-22,"US1","LAP03",37970,400,6,0.015
2017-10-23,"US1","LAP03",37960,340,5,0.0147058823529412
2017-10-24,"US1","LAP03",38000,480,8,0.0166666666666667
2017-10-25,"US1","LAP03",38020,530,8,0.0150943396226415
2017-10-26,"US1","LAP03",37890,470,8,0.0170212765957447
2017-10-27,"US1","LAP03",37980,190,3,0.0157894736842105
2017-10-28,"US1","LAP03",38080,430,7,0.0162790697674419
2017-10-29,"US1","LAP03",37950,290,5,0.0172413793103448
2017-10-30,"US1","LAP03",38030,420,7,0.0166666666666667
2017-10-31,"US1","LAP03",37970,410,7,0.0170731707317073
2017-11-01,"US1","LAP03",37990,290,5,0.0172413793103448
2017-11-02,"US1","LAP03",37990,260,4,0.0153846153846154
2017-11-03,"US1","LAP03",37960,350,6,0.0171428571428571
2017-11-04,"US1","LAP03",38010,360,6,0.0166666666666667
2017-11-05,"US1","LAP03",37980,450,7,0.0155555555555556
2017-11-06,"US1","LAP03",38040,430,7,0.0162790697674419
2017-11-07,"US1","LAP03",37980,540,9,0.0166666666666667
2017-11-08,"US1","LAP03",37950,400,6,0.015
2017-11-09,"US1","LAP03",38050,460,7,0.0152173913043478
2017-11-10,"US1","LAP03",38030,300,5,0.0166666666666667
2017-11-11,"US1","LAP03",38030,350,6,0.0171428571428571
2017-11-12,"US1","LAP03",38050,460,7,0.0152173913043478
2017-11-13,"US1","LAP03",37970,480,8,0.0166666666666667
2017-11-14,"US1","LAP03",38080,530,8,0.0150943396226415
2017-11-15,"US1","LAP03",38050,390,6,0.0153846153846154
2017-11-16,"US1","LAP03",38010,510,8,0.0156862745098039
2017-11-17,"US1","LAP03",38000,320,5,0.015625
2017-11-18,"US1","LAP03",38030,330,5,0.0151515151515152
2017-11-19,"US1","LAP03",37950,370,6,0.0162162162162162
2017-11-20,"US1","LAP03",37950,480,8,0.0166666666666667
2017-11-21,"US1","LAP03",38000,280,4,0.0142857142857143
2017-11-22,"US1","LAP03",38000,260,4,0.0153846153846154
2017-11-23,"US1","LAP03",38050,510,8,0.0156862745098039
2017-11-24,"US1","LAP03",37970,230,4,0.0173913043478261
2017-11-25,"US1","LAP03",37940,350,6,0.0171428571428571
2017-11-26,"US1","LAP03",37970,480,8,0.0166666666666667
2017-11-27,"US1","LAP03",38030,560,9,0.0160714285714286
2017-11-28,"US1","LAP03",38030,530,8,0.0150943396226415
2017-11-29,"US1","LAP03",37920,260,4,0.0153846153846154
2017-11-30,"US1","LAP03",37970,360,6,0.0166666666666667
2017-12-01,"US1","LAP03",38070,510,8,0.0156862745098039
2017-12-02,"US1","LAP03",38070,470,8,0.0170212765957447
2017-12-03,"US1","LAP03",37970,240,4,0.0166666666666667
2017-12-04,"US1","LAP03",37940,420,7,0.0166666666666667
2017-12-05,"US1","LAP03",37910,390,6,0.0153846153846154
2017-12-06,"US1","LAP03",38040,530,8,0.0150943396226415
2017-12-07,"US1","LAP03",37960,350,6,0.0171428571428571
2017-12-08,"US1","LAP03",37980,310,5,0.0161290322580645
2017-12-09,"US1","LAP03",38020,330,5,0.0151515151515152
2017-12-10,"US1","LAP03",37950,390,6,0.0153846153846154
2017-12-11,"US1","LAP03",38090,340,5,0.0147058823529412
2017-12-12,"US1","LAP03",37990,430,7,0.0162790697674419
2017-12-13,"US1","LAP03",38020,410,7,0.0170731707317073
2017-12-14,"US1","LAP03",37970,340,5,0.0147058823529412
2017-12-15,"US1","LAP03",37940,270,4,0.0148148148148148
2017-12-16,"US1","LAP03",38020,240,4,0.0166666666666667
2017-12-17,"US1","LAP03",37970,410,7,0.0170731707317073
2017-12-18,"US1","LAP03",37960,240,4,0.0166666666666667
2017-12-19,"US1","LAP03",37970,530,8,0.0150943396226415
2017-12-20,"US1","LAP03",38010,370,6,0.0162162162162162
2017-12-21,"US1","LAP03",37990,440,7,0.0159090909090909
2017-12-22,"US1","LAP03",37990,490,8,0.0163265306122449
2017-12-23,"US1","LAP03",37980,400,6,0.015
2017-12-24,"US1","LAP03",38050,350,6,0.0171428571428571
2017-12-25,"US1","LAP03",38020,410,7,0.0170731707317073
2017-12-26,"US1","LAP03",37960,480,8,0.0166666666666667
2017-12-27,"US1","LAP03",37960,340,5,0.0147058823529412
2017-12-28,"US1","LAP03",38010,260,4,0.0153846153846154
2017-12-29,"US1","LAP03",37940,260,4,0.0153846153846154
2017-12-30,"US1","LAP03",38080,380,6,0.0157894736842105
2017-12-31,"US1","LAP03",37950,380,6,0.0157894736842105
2016-01-01,"US1","USB01",100140,1100,11,0.01
2016-01-02,"US1","USB01",99950,980,10,0.0102040816326531
2016-01-03,"US1","USB01",100000,1050,11,0.0104761904761905
2016-01-04,"US1","USB01",100090,830,8,0.00963855421686747
2016-01-05,"US1","USB01",99990,1000,10,0.01
2016-01-06,"US1","USB01",100040,1060,11,0.010377358490566
2016-01-07,"US1","USB01",100110,810,8,0.00987654320987654
2016-01-08,"US1","USB01",99850,920,9,0.00978260869565217
2016-01-09,"US1","USB01",99940,950,10,0.0105263157894737
2016-01-10,"US1","USB01",99910,970,10,0.0103092783505155
2016-01-11,"US1","USB01",99910,1060,11,0.010377358490566
2016-01-12,"US1","USB01",99800,820,8,0.00975609756097561
2016-01-13,"US1","USB01",100200,770,8,0.0103896103896104
2016-01-14,"US1","USB01",99900,1010,10,0.0099009900990099
2016-01-15,"US1","USB01",100090,860,9,0.0104651162790698
2016-01-16,"US1","USB01",99990,890,9,0.0101123595505618
2016-01-17,"US1","USB01",100030,1080,11,0.0101851851851852
2016-01-18,"US1","USB01",100060,1100,11,0.01
2016-01-19,"US1","USB01",99960,930,9,0.00967741935483871
2016-01-20,"US1","USB01",99890,1000,10,0.01
2016-01-21,"US1","USB01",99900,880,9,0.0102272727272727
2016-01-22,"US1","USB01",100140,960,10,0.0104166666666667
2016-01-23,"US1","USB01",100010,1040,10,0.00961538461538462
2016-01-24,"US1","USB01",100020,1030,10,0.00970873786407767
2016-01-25,"US1","USB01",100060,930,9,0.00967741935483871
2016-01-26,"US1","USB01",100010,930,9,0.00967741935483871
2016-01-27,"US1","USB01",100070,870,9,0.0103448275862069
2016-01-28,"US1","USB01",100060,870,9,0.0103448275862069
2016-01-29,"US1","USB01",99890,980,10,0.0102040816326531
2016-01-30,"US1","USB01",99980,1000,10,0.01
2016-01-31,"US1","USB01",100060,1020,10,0.00980392156862745
2016-02-01,"US1","USB01",100140,910,9,0.00989010989010989
2016-02-02,"US1","USB01",100140,1070,11,0.0102803738317757
2016-02-03,"US1","USB01",99890,950,10,0.0105263157894737
2016-02-04,"US1","USB01",99930,900,9,0.01
2016-02-05,"US1","USB01",100060,1080,11,0.0101851851851852
2016-02-06,"US1","USB01",100090,920,9,0.00978260869565217
2016-02-07,"US1","USB01",99880,940,9,0.00957446808510638
2016-02-08,"US1","USB01",100050,880,9,0.0102272727272727
2016-02-09,"US1","USB01",99890,1100,11,0.01
2016-02-10,"US1","USB01",100060,1000,10,0.01
2016-02-11,"US1","USB01",100140,1080,11,0.0101851851851852
2016-02-12,"US1","USB01",99920,1000,10,0.01
2016-02-13,"US1","USB01",99990,1130,11,0.00973451327433628
2016-02-14,"US1","USB01",99950,1070,11,0.0102803738317757
2016-02-15,"US1","USB01",99780,1100,11,0.01
2016-02-16,"US1","USB01",99980,1050,11,0.0104761904761905
2016-02-17,"US1","USB01",100010,1060,11,0.010377358490566
2016-02-18,"US1","USB01",99990,1010,10,0.0099009900990099
2016-02-19,"US1","USB01",100200,1000,10,0.01
2016-02-20,"US1","USB01",100020,1000,10,0.01
2016-02-21,"US1","USB01",100090,880,9,0.0102272727272727
2016-02-22,"US1","USB01",100000,940,9,0.00957446808510638
2016-02-23,"US1","USB01",100100,1140,11,0.00964912280701754
2016-02-24,"US1","USB01",100040,950,10,0.0105263157894737
2016-02-25,"US1","USB01",99970,900,9,0.01
2016-02-26,"US1","USB01",100010,1020,10,0.00980392156862745
2016-02-27,"US1","USB01",99950,890,9,0.0101123595505618
2016-02-28,"US1","USB01",100160,970,10,0.0103092783505155
2016-02-29,"US1","USB01",100090,980,10,0.0102040816326531
2016-03-01,"US1","USB01",100090,940,9,0.00957446808510638
2016-03-02,"US1","USB01",99870,940,9,0.00957446808510638
2016-03-03,"US1","USB01",100080,1060,11,0.010377358490566
2016-03-04,"US1","USB01",99870,910,9,0.00989010989010989
2016-03-05,"US1","USB01",99960,1250,13,0.0104
2016-03-06,"US1","USB01",100040,1060,11,0.010377358490566
2016-03-07,"US1","USB01",100030,870,9,0.0103448275862069
2016-03-08,"US1","USB01",99910,840,8,0.00952380952380952
2016-03-09,"US1","USB01",100110,1080,11,0.0101851851851852
2016-03-10,"US1","USB01",99850,910,9,0.00989010989010989
